,county,state,total_10,total_20,total_one_10,total_one_20,wh_10,wh_20,bl_10,bl_20,na_10,na_20,as_10,as_20,ha_10,ha_20,o_10,o_20,total_change,total_1_change,wh_change,bl_change,na_change,as_change,ha_change,o_change,Abb,county_state,price_change,wh_p_10,wh_p_20,bl_p_10,bl_p_20,na_p_10,na_p_20,as_p_10,as_p_20,ha_p_10,ha_p_20,o_p_10,o_p_20,wh_p_change_20,bl_p_change_20,na_p_change_20,as_p_change_20,ha_p_change_20,o_p_change_20,adj_price_change,county_size_20,median_p
1805,Traill County,North Dakota,8121.0,7997.0,8026.0,7637.0,7809.0,7410.0,42.0,48.0,64.0,74.0,21.0,18.0,1.0,4.0,89.0,83.0,-1.5269055535032632,-4.846748068776476,-5.109489051094891,14.285714285714285,15.625,-14.285714285714285,300.0,-6.741573033707865,ND,Traill_County_ND,54.25827998886723,96.15810860731438,92.65974740527699,0.5171776874769117,0.6002250844066525,0.7880802856791035,0.9253470051269227,0.25858884373845586,0.22508440665249466,0.012313754463735992,0.05001875703388771,1.0959241472725034,1.03788920845317,-3.498361202037387,0.08304739692974072,0.1372667194478192,-0.03350443708596121,0.03770500257015172,-0.058034938819333526,17.50765550926691,small,151600
1806,Transylvania County,North Carolina,33090.0,32986.0,32531.0,31162.0,30577.0,28957.0,1292.0,1037.0,95.0,125.0,144.0,173.0,8.0,22.0,415.0,848.0,-0.31429434874584466,-4.208293627616735,-5.298099878994015,-19.736842105263158,31.57894736842105,20.13888888888889,175.0,104.33734939759036,NC,Transylvania_County_NC,44.20129678750369,92.40556059232397,87.78572727823925,3.904502870957993,3.1437579579215424,0.28709579933514656,0.3789486448796459,0.43517679057116954,0.52446492451343,0.024176488365064974,0.06669496149881768,1.2541553339377456,2.570787606863518,-4.619833314084715,-0.7607449130364508,0.09185284554449935,0.08928813394226043,0.042518473133752704,1.3166322729257722,7.450672307903375,medium,231600
1807,Travis County,Texas,1024266.0,1290188.0,990434.0,1079633.0,709814.0,709447.0,87308.0,101267.0,8555.0,12463.0,59333.0,101038.0,718.0,1019.0,124706.0,154399.0,25.962201225072395,9.006051892402725,-0.0517036857542962,15.988225592156505,45.680888369374635,70.28972072876813,41.92200557103064,23.81040206565843,TX,Travis_County_TX,120.07474263150475,69.29977173898186,54.98787773564783,8.52395764381518,7.849011151863139,0.8352322541214879,0.9659832520531892,5.792733528204588,7.831261800605803,0.07009897819511728,0.07898073769094116,12.17515762507005,11.967170675901496,-14.311894003334032,-0.6749464919520411,0.1307509979317013,2.038528272401215,0.008881759495823885,-0.20798694916855354,83.32411815190443,very_large,349700
1808,Trempealeau County,Wisconsin,28816.0,30760.0,28568.0,29320.0,27230.0,26301.0,62.0,105.0,63.0,377.0,123.0,109.0,4.0,0.0,1086.0,2428.0,6.746252082176568,2.6323158779053486,-3.411678295997062,69.35483870967742,498.41269841269843,-11.38211382113821,-100.0,123.57274401473298,WI,Trempealeau_County_WI,38.177722541556605,94.49611327040533,85.5039011703511,0.21515824541921152,0.34135240572171655,0.21862853970016655,1.2256176853055916,0.426846196557468,0.3543563068920676,0.013881177123820101,0.0,3.7687395891171573,7.893368010403121,-8.992212100054232,0.12619416030250502,1.006989145605425,-0.07248988966540043,-0.013881177123820101,4.124628421285964,1.4270980619562863,medium,166100
1809,Trigg County,Kentucky,14339.0,14061.0,14093.0,13442.0,12781.0,12309.0,1171.0,952.0,38.0,35.0,44.0,27.0,5.0,6.0,54.0,113.0,-1.9387683938907874,-4.619314553324346,-3.692981769814568,-18.70196413321947,-7.894736842105263,-38.63636363636363,20.0,109.25925925925925,KY,Trigg_County_KY,23.96658813450417,89.13452820977753,87.54000426712183,8.166538810237812,6.770499964440652,0.26501150707859683,0.2489154398691416,0.3068554292489016,0.19202048218476636,0.03486993514192063,0.04267121826328142,0.37659529953274284,0.8036412772918,-1.594523942655698,-1.3960388457971602,-0.016096067209455223,-0.11483494706413522,0.007801283121360789,0.42704597775905717,-12.784036345096148,small,165500
1810,Trimble County,Kentucky,8809.0,8474.0,8703.0,8141.0,8492.0,7992.0,27.0,30.0,31.0,38.0,38.0,27.0,5.0,4.0,110.0,50.0,-3.8029288227948688,-6.4575433758474095,-5.887894488930758,11.11111111111111,22.58064516129032,-28.947368421052634,-20.0,-54.54545454545454,KY,Trimble_County_KY,33.484944964977714,96.40140765126574,94.31201321689875,0.30650471109092975,0.35402407363700733,0.35191281643773414,0.4484304932735426,0.43137700079464186,0.31862166627330657,0.05676013168350551,0.04720320981826764,1.2487228970371211,0.5900401227283456,-2.0893944343669943,0.04751936254607758,0.09651767683580847,-0.1127553345213353,-0.00955692186523787,-0.6586827743087755,-3.2656795146226045,small,167500
1811,Troup County,Georgia,67044.0,69426.0,66032.0,66486.0,41216.0,38639.0,22394.0,24287.0,168.0,203.0,1060.0,1610.0,54.0,37.0,1140.0,1710.0,3.552890638983354,0.6875454325175673,-6.252426242236026,8.45315709565062,20.833333333333336,51.886792452830186,-31.48148148148148,50.0,GA,Troup_County_GA,28.786994581075437,61.476045582005845,55.654941952582604,33.40194499134896,34.98257137095613,0.2505817075353499,0.29239766081871343,1.5810512499254221,2.3190159306311755,0.08054412027921962,0.05329415492754876,1.700375872561303,2.4630541871921183,-5.821103629423241,1.5806263796071676,0.041815953283363516,0.7379646807057534,-0.027249965351670853,0.7626783146308154,-7.963629898524882,medium,152100
1812,Trousdale County,Tennessee,7870.0,11615.0,7731.0,11067.0,6852.0,8883.0,754.0,1922.0,33.0,30.0,18.0,27.0,1.0,0.0,73.0,205.0,47.58576874205845,43.15095071788902,29.640980735551665,154.90716180371354,-9.090909090909092,50.0,-100.0,180.82191780821915,TN,Trousdale_County_TN,90.10576595018766,87.06480304955527,76.47869134739561,9.580686149936469,16.547567800258285,0.4193138500635324,0.2582866982350409,0.22871664548919948,0.23245802841153682,0.012706480304955527,0.0,0.9275730622617535,1.7649591046061126,-10.586111702159656,6.966881650321817,-0.16102715182849148,0.003741382922337333,-0.012706480304955527,0.8373860423443591,53.35514147058734,small,176800
1813,Tulare County,California,442179.0,473117.0,423755.0,386715.0,265618.0,186255.0,7196.0,6668.0,6993.0,10645.0,15176.0,17194.0,509.0,723.0,128263.0,165230.0,6.996714000438736,-8.740899812391595,-29.878622683703664,-7.337409672040023,52.22365222365223,13.297311544544016,42.04322200392927,28.82125008771041,CA,Tulare_County_CA,81.2386156648452,60.0702430463681,39.36764056248243,1.627395240389073,1.4093765389956394,1.5814862306893815,2.249971994242439,3.432094242376956,3.634196192485157,0.1151117533849414,0.1528163223895992,29.007031089219527,34.92370808911961,-20.70260248388567,-0.2180187013934336,0.6684857635530574,0.20210195010820087,0.037704569004657795,5.91667699990008,44.48799118524488,large,230800
1814,Tulsa County,Oklahoma,603403.0,669279.0,568334.0,572399.0,417413.0,390702.0,64779.0,67414.0,36392.0,40047.0,14066.0,25122.0,429.0,1099.0,35255.0,48015.0,10.917413403645657,0.7152484278610817,-6.399177792737648,4.0676762531067165,10.043416135414377,78.6008815583677,156.17715617715618,36.193447737909516,OK,Tulsa_County_OK,38.39929498477809,69.1764873558799,58.376551483013806,10.73561119185685,10.072630397786273,6.0311267925416345,5.98360325066228,2.331112042863559,3.753591551505426,0.07109676285997915,0.16420655660793182,5.842695511954697,7.174138139699587,-10.799935872866094,-0.6629807940705774,-0.0475235418793547,1.422479508641867,0.09310979374795267,1.3314426277448899,1.648670505177769,very_large,167600
1815,Tuolumne County,California,55365.0,55620.0,53342.0,49947.0,48274.0,44207.0,1143.0,1009.0,1039.0,984.0,572.0,816.0,76.0,123.0,2238.0,2808.0,0.46057978867515575,-6.364590754002474,-8.424824957534076,-11.723534558180228,-5.2935514918190565,42.65734265734265,61.8421052631579,25.46916890080429,CA,Tuolumne_County_CA,54.79635773275925,87.19226948433125,79.48040273282992,2.064481170414522,1.8140956490471052,1.8766368644450464,1.7691477885652642,1.033143682832114,1.4670981661272924,0.1372708389776935,0.22114347357065803,4.042264968843131,5.048543689320388,-7.711866751501333,-0.25038552136741665,-0.10748907587978218,0.4339544832951783,0.08387263459296454,1.0062787204772565,18.04573325315893,medium,329600
1816,Turner County,South Dakota,8347.0,8673.0,8268.0,8330.0,8136.0,8109.0,20.0,37.0,66.0,58.0,17.0,15.0,3.0,2.0,26.0,109.0,3.9055948244878405,0.7498790517658442,-0.33185840707964603,85.0,-12.121212121212121,-11.76470588235294,-33.33333333333333,319.2307692307692,SD,Turner_County_SD,66.65068164691374,97.47214568108302,93.49705984088551,0.23960704444710673,0.4266113224950997,0.7907032466754522,0.6687420731004267,0.20366598778004072,0.17295053614666206,0.03594105666706601,0.023060071486221606,0.31148915778123876,1.2567738959990775,-3.975085840197508,0.18700427804799297,-0.12196117357502556,-0.03071545163337866,-0.012880985180844406,0.9452847382178388,29.90005716731342,small,153000
1817,Tuscaloosa County,Alabama,194656.0,227036.0,192557.0,216301.0,129004.0,136582.0,57611.0,69088.0,526.0,963.0,2306.0,3253.0,117.0,104.0,2993.0,6311.0,16.634473121814892,12.330894228721885,5.874236457784255,19.92154276093107,83.07984790874525,41.06678230702515,-11.11111111111111,110.85867023053792,AL,Tuscaloosa_County_AL,27.895019568720734,66.272809469012,60.15874134498493,29.59631349662995,30.430416321640617,0.27022028604307086,0.4241618069381068,1.1846539536412954,1.4328124174139782,0.06010603320729903,0.04580771331418806,1.537584251191846,2.779735372363854,-6.114068124027071,0.8341028250106675,0.15394152089503593,0.2481584637726828,-0.014298319893110971,1.242151121172008,-8.855604910879585,large,185100
1818,Tuscarawas County,Ohio,92582.0,93263.0,91448.0,89432.0,89393.0,85679.0,719.0,724.0,232.0,967.0,289.0,306.0,175.0,29.0,640.0,1727.0,0.7355641485385928,-2.204531537048377,-4.154687727226964,0.6954102920723227,316.8103448275862,5.88235294117647,-83.42857142857143,169.84375,OH,Tuscarawas_County_OH,39.66428637670407,96.5554859475924,91.86815779033486,0.7766088440517596,0.7762992826737292,0.2505886673435441,1.0368527711954365,0.31215571061329417,0.3281043929532612,0.18902162407379403,0.03109486077008031,0.6912790823270182,1.8517525706871965,-4.687328157257539,-0.0003095613780303985,0.7862641038518924,0.015948682339967046,-0.15792676330371372,1.1604734883601782,2.9136618971037507,medium,149000
1819,Twin Falls County,Idaho,77230.0,90046.0,75475.0,82210.0,68693.0,72215.0,342.0,1057.0,606.0,934.0,922.0,1431.0,83.0,217.0,4829.0,6356.0,16.59458759549398,8.923484597548857,5.127159972631855,209.06432748538012,54.12541254125413,55.20607375271149,161.44578313253012,31.621453717125696,ID,Twin_Falls_County_ID,85.356142161923,88.94600543830119,80.19789885169803,0.4428330959471708,1.1738444794882614,0.7846691700116535,1.0372476289896275,1.1938365919979284,1.5891877484841084,0.10747118995209116,0.24098793949759012,6.252751521429496,7.0586144859294135,-8.748106586603157,0.7310113835410906,0.25257845897797404,0.39535115648618,0.13351674954549897,0.8058629644999176,48.605517682322684,medium,190000
1820,Uinta County,Wyoming,21118.0,20450.0,20694.0,19269.0,19514.0,18007.0,55.0,66.0,168.0,191.0,61.0,114.0,36.0,27.0,860.0,864.0,-3.1631783312813715,-6.886053928674979,-7.722660653889515,20.0,13.690476190476192,86.88524590163934,-25.0,0.46511627906976744,WY,Uinta_County_WY,37.394933958488195,92.40458376740222,88.05378973105135,0.2604413296713704,0.32273838630806845,0.7955298797234587,0.9339853300733496,0.28885311109006534,0.5574572127139364,0.1704706885121697,0.13202933985330073,4.0723553366796095,4.224938875305623,-4.350794036350862,0.062297056636698045,0.13845545034989093,0.2686041016238711,-0.03844134865886897,0.15258353862601393,0.6443094788878767,medium,191200
1821,Uintah County,Utah,32588.0,35620.0,31830.0,33405.0,28232.0,29607.0,121.0,98.0,2509.0,2432.0,166.0,169.0,74.0,97.0,728.0,1002.0,9.30403829630539,4.948162111215834,4.870359875318788,-19.00826446280992,-3.068951773614986,1.8072289156626504,31.08108108108108,37.637362637362635,UT,Uintah_County_UT,32.461422657132104,86.63311648459555,83.11903425042111,0.37130231987234563,0.2751263335204941,7.699153062476985,6.827624929814712,0.5093899594942923,0.4744525547445255,0.22707745182275688,0.27231892195395846,2.233951147661716,2.8130263896687255,-3.514082234174438,-0.09617598635185154,-0.8715281326622737,-0.03493740474976681,0.04524147013120158,0.5790752420070095,-4.289201822468215,medium,210500
1822,Ulster County,New York,182493.0,181851.0,177445.0,165933.0,158184.0,141728.0,10982.0,11063.0,597.0,829.0,3106.0,3860.0,34.0,63.0,4542.0,8390.0,-0.35179431539839884,-6.487644058722421,-10.40307490011632,0.7375705700236751,38.860971524288104,24.27559562137798,85.29411764705883,84.72038749449582,NY,Ulster_County_NY,38.71064288279659,86.67948907629334,77.9363324919852,6.017765064961396,6.083551918878642,0.3271358353471092,0.4558677158772842,1.7019830897623471,2.1226168676553883,0.018630851594307725,0.03464374680370193,2.4888625865101677,4.613667233064432,-8.743156584308139,0.06578685391724637,0.12873188053017498,0.4206337778930411,0.016012895209394203,2.1248046465542645,1.9600184031962726,large,250500
1823,Umatilla County,Oregon,75889.0,80075.0,73545.0,70618.0,59995.0,53461.0,638.0,701.0,2662.0,3082.0,664.0,720.0,101.0,151.0,9485.0,12503.0,5.515950928329534,-3.9798762662315585,-10.890907575631301,9.87460815047022,15.777610818933132,8.433734939759036,49.504950495049506,31.818661043753295,OR,Umatilla_County_OR,64.46479507581444,79.05625321192795,66.76365906962222,0.8407015509494129,0.87542928504527,3.5077547470647916,3.848891664064939,0.8749621157216461,0.8991570402747425,0.1330891169998287,0.18857321261317514,12.498517571716587,15.614111770215422,-12.292594142305731,0.034727734095857055,0.3411369170001475,0.024194924553096464,0.05548409561334644,3.115594198498835,27.714170596214117,medium,200800
1824,Unicoi County,Tennessee,18313.0,17928.0,18111.0,17015.0,17553.0,16386.0,36.0,44.0,45.0,68.0,30.0,37.0,3.0,0.0,444.0,480.0,-2.1023316769508,-6.051570868532936,-6.64843616475816,22.22222222222222,51.11111111111111,23.333333333333332,-100.0,8.108108108108109,TN,Unicoi_County_TN,32.179449648711966,95.84994266368155,91.39892904953146,0.19658166329929558,0.24542614904060686,0.24572707912411945,0.37929495760821064,0.163818052749413,0.20638107987505575,0.016381805274941298,0.0,2.4245071806913123,2.677376171352075,-4.451013614150085,0.04884448574131128,0.13356787848409118,0.04256302712564275,-0.016381805274941298,0.2528689906607626,-4.571174830888353,small,144300
1825,Union County,Arkansas,41639.0,39054.0,41117.0,37436.0,26276.0,23216.0,13721.0,12729.0,143.0,150.0,207.0,280.0,14.0,16.0,756.0,1045.0,-6.2081221931362425,-8.95250139844833,-11.64560815953722,-7.229793746811457,4.895104895104895,35.26570048309179,14.285714285714285,38.22751322751323,AR,Union_County_AR,23.292554484323098,63.104301256034,59.445895426844885,32.95228031412858,32.593332309110465,0.34342803621604745,0.3840835765862652,0.49713009438267003,0.716956009627695,0.0336223252239487,0.040968914835868286,1.8156055620932299,2.6757822502176474,-3.658405829189114,-0.35894800501811375,0.040655540370217735,0.21982591524502498,0.007346589611919585,0.8601766881244175,-13.45806999527722,medium,111300
1826,Union County,Georgia,21356.0,24632.0,21102.0,23437.0,20668.0,22836.0,99.0,129.0,72.0,93.0,75.0,106.0,4.0,0.0,184.0,273.0,15.3399513017419,11.065301867121601,10.489645829301335,30.303030303030305,29.166666666666668,41.333333333333336,-100.0,48.369565217391305,GA,Union_County_GA,48.075264602116825,96.77842292564151,92.70867164663852,0.4635699569207717,0.5237089964274115,0.33714178685147034,0.37755764858720364,0.3511893613036149,0.4303345241961676,0.018730099269526127,0.0,0.8615845663982019,1.108314387788243,-4.069751279002986,0.060139039506639846,0.040415861735733305,0.07914516289255269,-0.018730099269526127,0.24672982139004118,11.324640122516506,medium,219900
1827,Union County,Illinois,17808.0,17244.0,17541.0,16197.0,16880.0,15513.0,156.0,228.0,97.0,90.0,54.0,67.0,6.0,11.0,348.0,288.0,-3.167115902964959,-7.662048913972977,-8.098341232227488,46.15384615384615,-7.216494845360824,24.074074074074073,83.33333333333334,-17.24137931034483,IL,Union_County_IL,9.422005039321984,94.78885893980234,89.96172581767571,0.8760107816711591,1.3221990257480862,0.5446990116801438,0.5219206680584552,0.3032345013477089,0.38854094177684995,0.03369272237196766,0.06379030387381118,1.954177897574124,1.6701461377870561,-4.827133122126625,0.44618824407692714,-0.022778343621688624,0.08530644042914104,0.030097581501843523,-0.28403175978706785,-27.328619440278334,small,115100
1828,Union County,Indiana,7516.0,7087.0,7437.0,6908.0,7331.0,6789.0,33.0,21.0,23.0,24.0,19.0,33.0,6.0,8.0,25.0,33.0,-5.707823310271421,-7.1130832324862165,-7.393261492293002,-36.36363636363637,4.3478260869565215,73.68421052631578,33.33333333333333,32.0,IN,Union_County_IN,38.092468740913056,97.53858435337945,95.79511782136306,0.4390633315593401,0.29631720050797233,0.3060138371474188,0.3386482291519684,0.2527940393826503,0.46564131508395656,0.07982969664715274,0.11288274305065614,0.33262373602980305,0.46564131508395656,-1.7434665320163845,-0.14274613105136774,0.032634392004549595,0.21284727570130624,0.0330530464035034,0.1330175790541535,1.3418442613127368,small,128600
1829,Union County,Iowa,12534.0,12138.0,12409.0,11697.0,12144.0,11365.0,89.0,118.0,39.0,38.0,60.0,65.0,3.0,7.0,74.0,104.0,-3.1594064145524174,-5.737770972681119,-6.4146903820816865,32.58426966292135,-2.564102564102564,8.333333333333332,133.33333333333331,40.54054054054054,IA,Union_County_IA,29.612981868048156,96.88846337960747,93.6315702751689,0.7100686133716292,0.9721535673092767,0.3111536620392532,0.31306640303180094,0.47869794159885115,0.535508320975449,0.023934897079942556,0.05767012687427912,0.5903941279719164,0.8568133135607183,-3.256893104438575,0.2620849539376475,0.0019127409925477346,0.05681037937659783,0.03373522979433657,0.26641918558880195,-7.137642611552163,small,106300
1830,Union County,Kentucky,15007.0,13668.0,14784.0,13076.0,12824.0,11873.0,1808.0,1041.0,28.0,27.0,51.0,32.0,7.0,1.0,66.0,102.0,-8.922502832011729,-11.553030303030303,-7.415782907049283,-42.42256637168141,-3.571428571428571,-37.254901960784316,-85.71428571428571,54.54545454545454,KY,Union_County_KY,37.199400772687845,85.453455054308,86.86713491366696,12.047711068168187,7.616330114135206,0.18657959618844538,0.19754170324846357,0.33984140734323987,0.23412350014632718,0.046644899047111346,0.0073163593795727245,0.4397947624441927,0.7462686567164178,1.4136798593589646,-4.431380954032981,0.010962107060018184,-0.10571790719691268,-0.039328539667538624,0.30647389427222516,0.4487762930875263,small,109000
